ts_utc,missing_book_flag,best_bid,best_ask,mid,spread,bid_px_01,bid_sz_01,bid_px_02,bid_sz_02,bid_px_03,bid_sz_03,bid_px_04,bid_sz_04,bid_px_05,bid_sz_05,bid_px_06,bid_sz_06,bid_px_07,bid_sz_07,bid_px_08,bid_sz_08,bid_px_09,bid_sz_09,bid_px_10,bid_sz_10,bid_px_11,bid_sz_11,bid_px_12,bid_sz_12,bid_px_13,bid_sz_13,bid_px_14,bid_sz_14,bid_px_15,bid_sz_15,bid_px_16,bid_sz_16,bid_px_17,bid_sz_17,bid_px_18,bid_sz_18,bid_px_19,bid_sz_19,bid_px_20,bid_sz_20,ask_px_01,ask_sz_01,ask_px_02,ask_sz_02,ask_px_03,ask_sz_03,ask_px_04,ask_sz_04,ask_px_05,ask_sz_05,ask_px_06,ask_sz_06,ask_px_07,ask_sz_07,ask_px_08,ask_sz_08,ask_px_09,ask_sz_09,ask_px_10,ask_sz_10,ask_px_11,ask_sz_11,ask_px_12,ask_sz_12,ask_px_13,ask_sz_13,ask_px_14,ask_sz_14,ask_px_15,ask_sz_15,ask_px_16,ask_sz_16,ask_px_17,ask_sz_17,ask_px_18,ask_sz_18,ask_px_19,ask_sz_19,ask_px_20,ask_sz_20,bid_depth_bp_0_5,ask_depth_bp_0_5,bid_depth_bp_5_10,ask_depth_bp_5_10,bid_depth_bp_10_25,ask_depth_bp_10_25,bid_depth_bp_25_50,ask_depth_bp_25_50,bid_depth_bp_50_100,ask_depth_bp_50_100,bid_depth_bp_100_200,ask_depth_bp_100_200,bucket_cf_age_s,trade_count,buy_count,sell_count,missing_trades_flag,signed_volume,abs_volume,avg_trade_size,max_trade_size,time_since_last_trade_s
1770697623000000000,0,69647.62,69647.63,69647.625,0.010000000009313226,69647.62,0.20133,69647.61,0.00035,69647.43,0.00016,69647.42,0.04043,69646.9,8e-05,69646.54,0.00093,69646.24,0.00024,69646.23,0.47446,69646.04,0.01489,69646.0,0.0012,69645.18,0.01537,69644.88,0.00016,69644.87,1.50016,69644.85,0.00761,69644.84,0.00016,69644.12,8e-05,69644.0,0.0012,69643.62,0.08016,69643.37,0.01166,69642.85,9e-05,69647.63,1.56922,69647.64,8e-05,69647.65,0.05043,69647.7,0.05043,69647.76,0.00159,69648.25,0.00159,69648.3,0.00061,69648.35,0.02085,69648.39,8e-05,69649.0,0.08516,69649.22,0.01171,69649.44,0.0015,69649.69,0.00144,69649.99,0.07201,69650.0,0.0015,69650.2,0.02368,69650.43,8e-05,69650.74,0.03244,69651.12,0.0015,69651.75,0.0015,32.54557999999998,42.913060000000016,40.06028000000008,54.23150000000001,67.37475000000005,66.66464000000002,33.790930000000024,40.09315000000011,62.41341999999973,11.640530000000034,109.6758899999999,94.99628999999968,4,5,4,1,0,-1444000.0,5536000.0,1107200.0,3490000,0.163588118
1770697624000000000,0,69647.62,69647.63,69647.625,0.010000000009313226,69647.62,0.04329,69647.61,0.00035,69647.43,0.00016,69647.42,0.04043,69646.9,0.0004,69646.54,0.00093,69646.24,0.00024,69646.23,0.47437,69646.0,0.0012,69645.91,9e-05,69644.88,0.00016,69644.87,1.50016,69644.12,8e-05,69644.0,0.0012,69643.89,0.01535,69643.62,0.08016,69643.37,0.01174,69642.85,9e-05,69642.74,0.003,69642.72,0.00185,69647.63,1.56966,69647.64,8e-05,69647.65,0.05043,69647.7,0.05043,69647.76,0.00159,69648.25,0.00159,69648.3,0.00061,69648.35,0.02085,69648.39,8e-05,69648.87,0.01318,69649.0,0.08516,69649.44,0.0015,69649.69,0.00144,69650.0,0.0015,69650.2,0.02368,69650.43,8e-05,69650.63,0.07201,69650.74,0.03244,69651.12,0.0015,69651.75,0.0015,30.080889999999986,43.11493999999998,39.69919000000001,50.63799999999999,68.92576,76.36832000000001,31.687099999999987,34.68447000000002,61.61128999999974,15.69366999999997,109.71708999999989,95.33577999999969,0,0,0,0,1,0.0,0.0,0.0,0,1.163588118
1770697625000000000,0,69647.42,69647.43,69647.42499999999,0.00999999999476131,69647.42,0.10066,69647.41,8e-05,69646.9,0.00035,69646.54,0.00111,69646.24,0.00024,69646.23,0.47446,69646.0,0.00129,69644.88,0.00016,69644.87,1.50016,69644.12,8e-05,69644.06,0.00615,69644.0,0.0012,69643.8,0.01501,69643.62,0.08016,69643.37,0.01174,69642.85,9e-05,69642.74,0.003,69642.72,0.00035,69642.54,0.00029,69642.0,0.00128,69647.43,1.20341,69647.44,0.00024,69647.45,0.05043,69647.49,0.00016,69647.5,0.05043,69647.61,0.00016,69647.62,4.55511,69647.63,0.05909,69647.76,0.0015,69648.25,0.0015,69648.3,0.00061,69648.35,0.02085,69648.39,8e-05,69648.85,0.01241,69649.0,0.08516,69649.44,0.0015,69649.69,0.00144,69649.87,0.47434,69650.0,0.0015,69650.2,0.0236,30.080889999999986,43.11493999999998,39.69919000000001,50.63799999999999,68.92576,76.36832000000001,31.687099999999987,34.68447000000002,61.61128999999974,15.69366999999997,109.71708999999989,95.33577999999969,1,5,1,4,0,-4448000.0,4476000.0,895200.0,2400000,0.752097263
1770697626000000000,0,69647.42,69647.43,69647.42499999999,0.00999999999476131,69647.42,0.09002,69647.41,8e-05,69646.9,0.00035,69646.54,0.00111,69646.24,0.00024,69646.23,0.47446,69646.0,0.00129,69644.88,0.00016,69644.87,1.50016,69644.12,8e-05,69644.06,0.00623,69644.0,0.0012,69643.8,0.01517,69643.62,0.08016,69643.37,0.01174,69643.0,0.0015,69642.85,9e-05,69642.74,0.003,69642.72,0.00185,69642.54,0.00029,69647.43,1.19799,69647.44,0.00024,69647.45,0.05043,69647.49,0.00016,69647.5,0.05043,69647.61,0.00016,69647.62,3.45744,69647.63,0.05909,69647.76,0.0015,69648.25,0.0015,69648.3,0.00061,69648.35,0.02085,69648.39,8e-05,69648.85,0.01241,69649.0,0.08516,69649.44,0.0015,69649.69,0.00144,69649.87,0.47434,69650.0,0.0015,69650.2,0.0236,30.080889999999986,43.11493999999998,39.69919000000001,50.63799999999999,68.92576,76.36832000000001,31.687099999999987,34.68447000000002,61.61128999999974,15.69366999999997,109.71708999999989,95.33577999999969,2,3,1,2,0,-4566000.0,5666000.0,1888666.6666666667,4958000,0.236409909
1770697627000000000,0,69647.42,69647.43,69647.42499999999,0.00999999999476131,69647.42,0.16396,69647.41,8e-05,69646.9,0.00035,69646.54,0.00111,69646.25,0.00016,69646.24,0.1425,69646.23,0.47446,69646.0,0.0012,69644.89,0.00016,69644.88,0.48455,69644.87,1.50016,69644.12,8e-05,69644.06,0.00623,69644.0,0.0012,69643.8,0.01517,69643.62,0.08016,69643.37,0.01174,69643.0,0.0015,69642.85,9e-05,69642.74,0.003,69647.43,1.07699,69647.44,0.00024,69647.45,0.05043,69647.49,0.00016,69647.5,0.05043,69647.62,0.00016,69647.63,0.05909,69647.76,0.00159,69648.25,0.0015,69648.3,0.00061,69648.34,0.00016,69648.35,0.02085,69648.39,8e-05,69648.84,8e-05,69648.85,0.01241,69648.99,8e-05,69649.0,0.08516,69649.43,0.00734,69649.44,0.0015,69649.69,0.00144,30.080889999999986,43.11493999999998,39.69919000000001,50.63799999999999,68.92576,76.36832000000001,31.687099999999987,34.68447000000002,61.61128999999974,15.69366999999997,109.71708999999989,95.33577999999969,3,1,0,1,0,-2400000.0,2400000.0,2400000.0,2400000,0.412735988
1770697628000000000,0,69647.42,69647.43,69647.42499999999,0.00999999999476131,69647.42,0.38427,69647.41,8e-05,69646.9,0.00035,69646.54,0.00111,69646.25,0.00016,69646.24,0.1425,69646.23,0.47446,69646.0,0.0012,69645.71,0.01166,69644.89,0.00016,69644.88,0.5054,69644.87,1.50016,69644.75,0.0015,69644.72,0.02794,69644.4,0.0015,69644.12,8e-05,69644.06,0.00623,69644.0,0.0012,69643.8,0.01517,69643.62,0.08008,69647.43,1.07699,69647.44,0.00024,69647.45,0.05043,69647.49,0.00016,69647.5,0.05043,69647.62,0.00016,69647.63,0.05909,69647.76,0.00159,69648.25,0.0015,69648.3,0.00061,69648.34,0.00016,69648.35,0.02085,69648.39,8e-05,69648.84,8e-05,69648.85,0.01241,69648.99,8e-05,69649.0,0.08516,69649.43,0.00734,69649.44,0.0015,69649.69,0.00144,30.080889999999986,43.11493999999998,39.69919000000001,50.63799999999999,68.92576,76.36832000000001,31.687099999999987,34.68447000000002,61.61128999999974,15.69366999999997,109.71708999999989,95.33577999999969,4,0,0,0,1,0.0,0.0,0.0,0,1.412735988
1770697629000000000,0,69647.42,69647.43,69647.42499999999,0.00999999999476131,69647.42,0.16747,69647.41,8e-05,69646.9,0.00035,69646.54,0.00111,69646.24,0.00033,69646.23,0.47446,69646.0,0.0012,69645.71,0.01166,69644.95,0.00784,69644.89,0.00016,69644.88,0.5054,69644.87,1.50016,69644.75,0.0015,69644.4,0.0015,69644.12,8e-05,69644.0,0.0012,69643.8,0.01517,69643.62,0.08016,69643.37,8e-05,69643.0,0.0015,69647.43,1.05887,69647.44,0.00024,69647.45,0.05043,69647.49,0.00016,69647.5,0.05043,69647.62,0.00016,69647.63,0.05909,69647.76,0.00159,69648.25,0.0015,69648.3,0.00061,69648.34,0.00016,69648.35,0.02085,69648.39,8e-05,69648.98,0.0113,69648.99,8e-05,69649.0,0.08516,69649.43,0.00734,69649.44,0.0015,69649.69,0.00144,69650.0,0.0015,33.31004999999999,44.75680999999997,39.20231000000001,49.23121999999999,65.16972999999994,74.38272,25.266569999999987,28.39936000000002,61.61203999999974,15.69294999999997,109.72708999999989,95.33649999999969,0,5,2,3,0,99000.0,5539000.0,1107800.0,2770000,0.053553871
1770697630000000000,0,69647.42,69647.43,69647.42499999999,0.00999999999476131,69647.42,0.07983,69647.41,8e-05,69646.9,0.00035,69646.54,0.00111,69646.24,0.00033,69646.23,0.47446,69646.0,0.0012,69644.95,0.008,69644.88,0.00016,69644.87,1.50016,69644.12,8e-05,69644.0,0.0012,69643.8,0.01517,69643.62,0.08016,69643.37,8e-05,69643.0,0.0015,69642.85,9e-05,69642.83,0.01166,69642.74,0.003,69642.72,0.00185,69647.43,1.06059,69647.44,8e-05,69647.45,0.05043,69647.5,0.05043,69647.63,0.05909,69647.76,0.00159,69648.25,0.0015,69648.3,0.00061,69648.35,0.02085,69648.39,8e-05,69648.97,0.14946,69648.98,0.0113,69649.0,0.08516,69649.4,0.00016,69649.42,0.07184,69649.44,0.0015,69649.6,0.47426,69649.69,0.00144,69650.0,0.0015,69650.2,0.02352,33.31004999999999,44.75680999999997,39.20231000000001,49.23121999999999,65.16972999999994,74.38272,25.266569999999987,28.39936000000002,61.61203999999974,15.69294999999997,109.72708999999989,95.33649999999969,1,1,1,0,0,571000.0,571000.0,571000.0,571000,0.377891643
1770697631000000000,0,69647.42,69647.43,69647.42499999999,0.00999999999476131,69647.42,0.14425,69647.41,8e-05,69646.9,0.00035,69646.54,0.00111,69646.25,0.00016,69646.24,0.14247,69646.23,0.47446,69646.0,0.0012,69644.95,0.008,69644.89,0.00016,69644.88,0.48891,69644.87,1.50016,69644.12,8e-05,69644.0,0.0012,69643.8,0.01517,69643.62,0.08016,69643.37,8e-05,69643.0,0.0015,69642.85,9e-05,69642.83,0.01166,69647.43,1.05281,69647.44,0.00024,69647.45,0.05043,69647.49,0.00016,69647.5,0.05043,69647.62,0.00016,69647.63,0.05909,69647.76,0.00159,69648.25,0.0015,69648.3,0.00061,69648.34,0.00016,69648.35,0.02085,69648.39,8e-05,69648.97,8e-05,69648.98,0.0113,69649.0,0.08516,69649.43,0.00734,69649.44,0.0015,69649.69,0.00144,69650.0,0.0015,33.31004999999999,44.75680999999997,39.20231000000001,49.23121999999999,65.16972999999994,74.38272,25.266569999999987,28.39936000000002,61.61203999999974,15.69294999999997,109.72708999999989,95.33649999999969,2,3,3,0,0,51000.0,51000.0,17000.0,26000,0.502005291
1770697632000000000,0,69647.42,69647.43,69647.42499999999,0.00999999999476131,69647.42,0.05658,69647.41,8e-05,69646.9,0.00035,69646.54,0.00111,69646.24,0.00033,69646.23,0.47446,69646.0,0.0012,69645.18,0.00024,69644.88,0.00016,69644.87,1.50016,69644.12,8e-05,69644.0,0.0012,69643.97,0.00543,69643.8,0.01517,69643.62,0.08016,69643.37,8e-05,69643.0,0.0015,69642.85,9e-05,69642.74,0.003,69642.72,0.00214,69647.43,0.98565,69647.44,8e-05,69647.45,0.05043,69647.5,0.05043,69647.63,0.05909,69647.76,0.00159,69648.25,0.0015,69648.3,0.00061,69648.35,0.02085,69648.39,8e-05,69648.69,0.01212,69648.85,0.00016,69648.87,0.07184,69648.99,0.14873,69649.0,0.08516,69649.44,0.0015,69649.55,0.17168,69649.56,0.47418,69649.69,0.00144,69650.0,0.0015,33.31004999999999,44.75680999999997,39.20231000000001,49.23121999999999,65.16972999999994,74.38272,25.266569999999987,28.39936000000002,61.61203999999974,15.69294999999997,109.72708999999989,95.33649999999969,3,3,2,1,0,8452000.0,13252000.0,4417333.333333333,7434000,0.045546576
1770697633000000000,0,69647.42,69647.43,69647.42499999999,0.00999999999476131,69647.42,0.05798,69647.41,8e-05,69646.9,0.00035,69646.54,0.00111,69646.24,0.00033,69646.23,0.47446,69646.0,0.0012,69645.18,0.00024,69644.88,0.48431,69644.87,1.50016,69644.12,8e-05,69644.0,0.0012,69643.97,0.00543,69643.8,0.01517,69643.62,0.08016,69643.37,8e-05,69643.0,0.0015,69642.85,9e-05,69642.74,0.003,69642.72,0.00214,69647.43,0.95147,69647.44,0.00024,69647.45,0.05043,69647.49,0.00016,69647.5,0.05043,69647.62,0.00016,69647.63,0.05909,69647.76,0.00159,69648.25,0.0015,69648.3,0.00061,69648.34,0.00016,69648.35,0.02085,69648.39,8e-05,69648.68,8e-05,69648.69,0.01212,69648.87,0.00016,69648.99,0.14873,69649.0,0.08516,69649.44,0.0015,69649.56,8e-05,33.31004999999999,44.75680999999997,39.20231000000001,49.23121999999999,65.16972999999994,74.38272,25.266569999999987,28.39936000000002,61.61203999999974,15.69294999999997,109.72708999999989,95.33649999999969,4,1,0,1,0,-11000.0,11000.0,11000.0,11000,0.879112156
